
% +
% DOTLET  Dot matrix letter identification experiment
% * MATLAB_VERSION='9.7.0.1261785 (R2019b) Update 3'; MAC='a8:60:b6:26:c8:bc';
% * SUBJECT='RC'; TIME='10-Mar-2022 14:40:47';
% * RNGSEED1=98584536; RNGSEED2=197166936;
% * BGLUMC=80.000000; NOISEVAR=0.020000; HEIGHTP=207.000000; STIMDURS=0.500000; 
% * BORDERCST=0.200000; BORDERP=12.000000; REFCST=0.250000; FEEDCST=0.250000; 
% * TRIAL=1; MATCHTRIAL=2; SIGLET=3; SIGCST=4; NOISEVAR=5; SEEDU=6; SEEDN=7; RESPLET=8; CORRECT=9; RT=10; 
1	-1	4	0.693889	0.020000	   1441340	   2880540	4	1	0.665
2	-1	12	0.693889	0.020000	  24077342	  48152542	12	1	0.801
3	-1	15	0.555112	0.020000	  59294945	 118587745	15	1	1.881
4	-1	9	0.555112	0.020000	   2413248	   4824348	9	1	0.655
5	-1	16	0.444089	0.020000	  22744791	  45487491	15	0	0.751
6	-1	13	0.555112	0.020000	  60622794	 121243494	13	1	0.761
7	-1	16	0.555112	0.020000	  91826596	 183651096	16	1	0.375
8	-1	23	0.444089	0.020000	  83548598	 167095098	14	0	0.539
9	-1	11	0.555112	0.020000	   2076500	   4150900	11	1	0.544
10	-1	19	0.555112	0.020000	  11976402	  23950702	19	1	0.312
11	-1	9	0.444089	0.020000	  97596804	 195191504	9	1	0.368
12	-1	3	0.444089	0.020000	  89838606	 179675106	3	1	0.487
13	-1	10	0.355271	0.020000	  93477208	 186952308	10	1	0.580
14	-1	26	0.355271	0.020000	   6025410	  12048710	26	1	0.783
15	-1	12	0.284217	0.020000	  44812812	  89623512	12	1	0.497
16	-1	9	0.284217	0.020000	  49580014	  99157914	9	1	0.519
17	-1	5	0.227374	0.020000	  56797817	 113593517	4	0	0.828
18	-1	18	0.284217	0.020000	   2932919	   5863719	18	1	0.647
19	-1	10	0.284217	0.020000	  22951121	  45900121	19	0	2.895
20	-1	3	0.355271	0.020000	  75890626	 151779126	3	1	0.959
21	-1	19	0.355271	0.020000	  27436428	  54870728	19	1	0.866
22	-1	20	0.284217	0.020000	  68573131	 137144131	9	0	0.615
23	-1	12	0.355271	0.020000	  93232533	 186462933	12	1	0.584
24	-1	8	0.355271	0.020000	   7120435	  14238735	8	1	0.562
25	-1	22	0.284217	0.020000	  18219837	  36437537	20	0	1.245
26	-1	21	0.355271	0.020000	   6747440	  13492740	21	1	0.718
27	-1	4	0.355271	0.020000	  37394942	  74787742	12	0	0.745
28	-1	3	0.444089	0.020000	  75187145	 150372145	3	1	0.363
